Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
116162,1,1,2.509,0.89,4,2,5,True,19.7,2,1,1,2.743,94.69,1
116163,1,4,2.65,12.52,3,1,2,False,16.45,6,1,7,2.778,76.58,1
116164,2,1,2.236,0.92,3,1,1,True,6.45,3,2,3,2.352,73.31,0
116165,2,2,2.122,7.99,4,0,4,True,12.23,5,2,7,2.59,83.73,2
116166,0,0,3.229,0.43,1,2,2,False,9.95,1,1,1,3.059,82.19,1
116167,2,3,3.477,31.78,4,0,3,False,3.17,8,1,7,3.642,82.08,0
116168,3,3,3.937,38.0,4,0,4,True,3.98,9,1,6,3.907,94.69,0
116169,2,3,2.919,7.05,2,0,3,False,12.02,4,1,3,3.363,83.33,2
116170,1,2,3.75,1.57,3,0,3,True,7.55,1,1,3,4.0,77.17,1
116171,4,3,2.531,6.57,0,2,3,True,14.25,2,0,4,2.689,58.86,1
116172,1,1,2.281,3.75,1,0,5,False,13.82,2,1,4,2.631,89.52,2
116173,0,0,3.895,0.39,4,2,3,False,7.54,4,1,4,3.767,59.97,2
116174,3,0,3.738,19.3,1,1,2,False,13.35,7,2,6,3.902,63.96,0
116175,3,0,3.501,13.22,4,2,4,True,13.47,3,1,3,3.593,68.67,0
116176,4,1,3.228,3.54,1,2,3,False,11.98,3,2,4,3.336,91.97,2
116177,1,2,2.745,3.56,3,1,1,True,10.96,4,0,2,2.779,72.98,2
116178,2,0,2.691,5.34,0,0,3,True,8.51,3,1,2,2.722,76.65,1
116179,1,0,3.685,1.22,3,0,3,True,11.08,3,2,3,3.937,100.0,1
116180,4,2,3.178,0.06,1,1,1,True,3.03,1,1,7,3.136,38.49,1
116181,0,3,3.595,1.18,0,1,1,False,10.35,1,1,4,4.0,74.89,1
116182,3,3,3.226,4.37,4,0,4,False,7.16,2,1,5,3.094,89.29,1
116183,2,1,2.897,4.46,2,1,3,True,19.87,3,0,4,3.49,78.92,1
116184,4,3,3.207,3.03,4,0,5,True,6.47,2,1,3,3.521,78.17,1
116185,4,0,2.912,24.93,1,1,1,True,14.35,5,1,4,3.136,78.0,2
116186,1,3,3.413,5.01,3,2,2,True,11.04,3,1,1,3.685,67.93,0
116187,2,2,3.088,27.54,1,0,4,True,10.33,5,1,6,3.583,76.22,2
116188,3,3,3.284,38.0,1,2,5,True,8.17,9,1,7,3.616,71.71,0
116189,1,2,1.773,10.36,3,2,3,True,10.49,5,1,7,2.207,72.65,0
116190,1,2,2.865,8.04,3,1,3,False,11.32,5,2,6,2.823,65.34,2
116191,1,0,3.752,4.18,3,2,3,False,14.91,3,0,4,4.0,95.42,2
116192,4,1,3.144,0.18,1,2,3,False,8.12,4,1,8,3.255,76.75,2
116193,3,4,3.363,28.67,0,1,3,False,11.02,8,2,7,3.543,42.9,0
116194,1,2,2.132,8.49,2,1,2,True,13.93,3,1,4,2.429,63.02,2
116195,3,0,3.272,7.53,0,1,3,False,16.52,2,1,1,3.675,88.81,1
116196,1,4,3.422,1.02,3,2,3,True,5.6,2,2,1,3.492,73.39,2
116197,1,1,2.863,25.78,2,1,2,True,1.08,6,1,7,2.71,50.97,0
116198,4,0,2.914,0.83,2,2,1,True,6.41,1,1,7,3.075,56.46,2
116199,1,0,2.736,2.29,3,1,1,False,17.61,1,0,4,2.952,86.08,1
116200,0,4,3.431,1.82,0,1,2,True,3.17,2,1,1,3.161,46.63,2
116201,0,2,1.815,9.9,0,1,3,False,8.37,4,1,7,1.869,62.46,2
116202,0,2,2.93,0.13,2,0,5,True,8.07,2,0,4,3.234,78.74,2
116203,4,0,2.699,0.77,4,2,3,False,9.79,4,0,3,2.87,81.02,2
116204,3,3,3.563,8.27,4,2,2,True,5.86,4,0,6,3.547,84.36,1
116205,3,1,2.544,4.27,0,0,5,False,15.45,1,0,3,2.933,72.82,2
116206,4,0,2.7,15.13,0,0,5,True,17.32,6,1,5,3.107,69.26,0
116207,3,3,3.084,1.54,2,1,3,False,3.03,4,2,1,3.394,66.76,1
116208,4,2,3.161,16.19,1,0,3,False,12.59,7,1,6,3.446,76.77,2
116209,1,4,3.309,6.17,0,1,3,True,3.03,3,2,5,3.514,64.61,2
116210,2,2,2.901,3.9,0,0,3,False,14.23,4,2,3,3.048,68.54,2
116211,3,0,2.527,11.31,4,1,3,False,4.4,7,1,4,2.638,48.28,2
116212,4,3,2.802,8.25,1,0,4,True,15.4,4,2,4,3.355,100.0,1
116213,2,0,3.757,1.4,0,1,2,False,14.17,2,2,5,4.0,72.67,2
116214,2,2,3.059,1.13,0,2,2,True,19.75,1,0,1,3.35,100.0,2
116215,2,4,3.282,13.28,0,1,2,False,6.73,4,2,10,3.287,67.29,1
116216,1,1,3.144,7.33,1,1,1,False,12.51,2,1,3,3.347,74.25,2
116217,4,2,3.682,0.44,1,2,3,True,6.53,4,1,3,3.642,82.69,1
116218,1,3,3.081,32.75,3,0,5,True,16.72,10,1,7,3.381,100.0,2
116219,3,1,3.431,6.48,1,2,3,False,20.63,4,1,4,3.903,63.37,2
116220,0,4,3.164,19.63,0,1,3,True,6.49,5,2,7,2.999,61.53,0
116221,0,1,3.606,27.21,0,2,1,True,16.68,8,1,4,3.753,70.98,2
116222,2,3,2.354,9.33,2,1,3,False,11.13,4,1,1,2.52,60.97,0
116223,2,0,3.023,9.96,0,0,4,False,14.43,4,1,1,3.196,69.65,2
116224,1,0,3.717,4.06,3,1,2,True,13.61,4,1,3,3.918,81.32,0
116225,4,3,2.988,3.22,4,2,2,True,3.22,4,1,9,3.031,87.51,2
116226,3,2,3.754,3.16,4,1,2,True,17.51,2,2,8,3.907,81.38,1
116227,4,2,3.528,0.45,4,2,3,False,15.27,5,1,3,3.829,63.49,1
116228,3,1,3.696,2.93,2,1,1,False,8.06,4,1,8,3.852,77.33,1
116229,4,1,3.503,5.93,4,1,3,True,13.66,1,0,6,3.766,66.92,1
116230,0,0,3.747,1.09,1,2,4,False,16.61,4,1,3,3.892,74.04,1
116231,4,4,2.461,4.82,3,2,3,True,10.26,3,1,4,2.5,75.51,1
116232,4,1,3.126,4.76,2,0,5,False,12.36,4,1,5,3.147,79.38,2
116233,1,3,3.555,9.09,3,0,5,False,21.76,4,2,4,3.661,89.54,1
116234,4,3,3.141,8.65,3,1,3,False,10.31,1,1,3,3.589,75.32,2
116235,1,0,3.033,2.94,0,1,3,False,7.21,2,0,4,3.086,84.69,2
116236,1,2,2.917,2.52,3,1,3,False,1.0,3,1,4,2.938,75.17,1
116237,4,2,2.751,4.12,1,2,5,False,22.14,2,1,3,2.837,78.28,2
116238,3,0,3.463,9.57,1,2,3,False,9.87,4,1,4,3.653,55.87,2
116239,2,3,3.19,8.47,0,0,3,False,3.61,5,1,6,3.488,87.97,0
116240,1,4,3.27,22.82,3,2,3,True,8.71,6,1,2,3.654,92.21,0
116241,1,2,2.516,5.22,0,1,3,False,10.54,3,2,5,2.72,95.07,2
116242,1,4,3.897,0.4,3,1,1,True,19.31,3,0,6,4.0,73.01,1
116243,2,0,3.086,0.95,2,2,1,False,15.01,4,2,3,3.066,76.28,2
116244,4,2,2.47,20.88,1,1,1,False,3.81,5,2,7,2.501,43.63,2
116245,1,4,3.848,22.3,3,1,1,False,4.61,3,0,3,4.0,69.9,0
116246,2,0,3.187,5.38,0,1,1,False,8.6,4,1,8,3.171,78.17,1
116247,2,0,3.641,2.1,1,0,5,False,10.41,2,1,7,4.0,100.0,1
116248,1,2,3.217,11.62,3,2,3,True,7.34,3,0,6,3.416,73.27,0
116249,1,0,2.989,2.39,3,2,3,False,13.82,1,1,4,3.101,64.31,1
116250,4,0,2.824,3.9,1,1,1,True,8.05,4,1,3,2.79,61.42,1
116251,2,1,3.566,5.56,4,0,3,False,9.98,2,2,4,3.978,100.0,1
116252,2,0,2.974,14.35,4,2,3,True,11.04,1,1,2,3.044,88.74,0
116253,4,4,3.262,16.59,1,0,4,True,16.44,6,1,7,3.775,76.53,2
116254,4,0,3.323,2.49,1,0,5,True,1.0,2,1,6,3.91,56.31,1
116255,4,1,3.506,1.74,2,2,3,True,7.75,1,1,3,3.518,58.19,2
116256,3,2,3.359,17.16,1,0,4,True,20.18,3,0,2,4.0,100.0,1
116257,1,0,2.941,15.67,2,1,2,True,9.88,6,1,7,2.758,59.06,0
116258,4,3,3.642,40.0,4,1,3,False,8.7,6,1,4,3.99,83.6,0
116259,4,3,3.164,13.21,3,0,3,False,5.57,2,1,7,3.562,83.03,2
116260,1,1,3.287,7.9,1,0,5,False,10.82,4,1,5,3.66,84.71,2
116261,2,3,2.678,11.39,0,0,5,False,9.83,5,1,3,3.035,67.51,1
116262,0,0,3.076,32.32,1,1,2,False,3.92,7,2,8,2.683,60.6,0
116263,3,2,2.905,2.81,3,0,4,False,4.61,4,2,4,2.978,63.83,0
116264,1,4,2.621,0.17,4,1,2,True,12.59,3,1,2,2.779,82.26,2
116265,4,3,3.345,5.79,1,2,3,False,7.47,3,2,9,3.393,80.67,1
116266,0,2,3.609,5.38,2,1,1,False,17.66,3,0,3,3.964,70.14,1
116267,3,3,3.255,1.05,2,1,2,True,5.33,2,1,8,3.447,78.0,1
116268,1,0,2.798,2.66,2,1,3,True,14.1,1,1,6,2.859,73.29,2
116269,1,2,3.267,8.49,3,2,4,False,6.65,4,1,3,3.552,95.56,2
116270,2,2,2.147,7.16,3,1,2,True,12.88,1,1,5,2.604,75.44,1
116271,2,1,3.362,6.35,0,2,2,False,8.07,1,1,1,3.528,77.52,2
116272,1,0,3.736,0.72,3,0,3,False,16.7,2,1,5,3.906,83.23,1
116273,3,3,2.691,9.41,4,2,1,False,28.38,4,0,5,3.223,100.0,0
116274,1,0,2.675,16.12,0,0,3,False,13.8,7,1,5,2.901,77.45,2
116275,0,0,3.35,0.73,3,2,4,True,15.35,4,2,4,3.503,77.95,1
116276,4,4,2.827,40.0,1,1,2,True,8.51,10,2,9,3.011,59.35,0
116277,4,3,2.509,7.94,3,2,2,True,11.4,4,1,2,2.691,83.27,2
116278,1,3,3.162,15.47,3,2,1,False,11.75,6,1,4,3.541,88.5,0
116279,4,2,2.67,21.97,1,0,3,False,9.12,6,2,10,2.961,85.78,0
116280,1,3,3.788,6.6,3,0,5,False,15.9,2,2,6,3.997,91.39,1
116281,4,4,2.42,6.49,4,2,2,False,7.07,5,1,1,2.272,100.0,0
116282,0,2,3.269,20.24,0,1,3,False,4.12,7,0,8,3.399,76.13,0
116283,0,2,3.43,2.08,3,2,3,False,15.12,1,1,2,3.91,87.14,1
116284,2,3,3.279,0.02,0,0,5,True,1.0,3,0,7,3.33,85.44,2
116285,4,2,2.874,1.29,0,0,5,False,14.21,1,1,2,3.091,84.4,1
116286,1,4,3.052,11.03,3,0,4,True,7.45,4,1,6,2.999,63.35,2
116287,3,1,2.846,3.24,2,0,4,True,16.13,2,1,2,3.176,67.68,2
116288,1,1,3.572,0.39,0,2,3,False,14.29,4,0,7,3.807,76.98,2
116289,4,3,2.351,7.42,1,2,5,False,6.09,3,1,5,2.352,68.77,0
116290,4,2,2.854,5.99,1,2,2,False,16.8,4,1,3,3.122,64.9,0
116291,2,2,3.544,5.16,1,2,2,False,10.4,2,1,3,3.838,80.28,1
116292,4,0,3.693,6.7,1,0,4,False,2.41,1,2,2,3.76,94.78,0
116293,0,4,3.509,32.18,3,0,4,True,10.56,6,1,4,3.704,65.87,0
116294,0,1,2.312,12.62,0,1,3,True,13.97,7,0,5,2.513,92.02,2
116295,4,2,3.376,0.47,1,0,4,False,14.56,3,0,3,3.693,73.16,2
116296,2,2,3.452,12.24,0,1,2,True,14.82,4,1,5,3.822,86.66,0
116297,4,1,2.83,16.31,1,0,4,True,5.34,3,2,6,3.276,86.83,0
116298,3,1,3.093,0.63,4,1,2,True,12.68,1,2,6,3.471,81.88,2
116299,1,2,3.117,2.27,1,2,4,False,6.57,3,1,2,3.19,91.06,2
116300,1,4,2.913,11.47,1,2,3,False,9.98,1,2,5,3.133,56.53,2
116301,2,0,3.498,5.31,3,1,2,False,9.33,3,0,3,3.617,78.68,2
116302,1,1,3.514,1.88,0,0,3,True,5.94,1,0,5,3.464,87.64,1
116303,2,1,3.326,5.7,3,0,3,False,6.07,2,0,1,3.416,67.3,1
116304,2,2,3.659,8.09,1,2,1,False,10.8,2,2,4,3.969,53.12,2
116305,1,0,2.325,2.59,3,0,5,False,13.44,3,1,3,2.444,74.39,1
116306,1,2,3.775,24.46,0,0,3,False,12.94,3,1,1,4.0,99.98,0
116307,4,4,3.272,5.57,3,2,4,False,2.54,3,0,6,3.125,78.25,1
116308,4,0,2.51,14.81,1,0,4,True,10.32,4,1,6,2.834,77.23,0
116309,2,1,2.524,7.1,0,2,1,True,16.97,1,0,3,2.935,75.73,2
116310,2,4,3.848,2.76,0,1,3,True,12.21,5,1,7,4.0,80.55,1
116311,1,3,3.15,11.33,1,0,4,True,13.29,4,2,3,3.635,86.9,2
116312,3,2,2.819,6.69,0,0,3,True,2.34,5,1,8,2.999,96.81,0
116313,4,3,3.42,13.63,1,2,3,True,9.9,5,1,7,3.855,79.22,0
116314,4,3,3.131,10.17,1,1,2,True,13.61,4,1,2,3.206,77.1,1
116315,4,0,3.314,9.19,4,1,3,True,13.95,3,1,3,3.401,69.72,2
116316,1,2,2.353,28.51,3,1,3,False,11.07,4,1,5,2.574,46.86,0
116317,2,4,2.846,11.75,4,2,4,True,5.52,5,0,3,2.915,81.32,2
116318,1,3,2.915,3.3,4,2,1,False,16.68,4,1,5,3.003,61.67,2
116319,4,2,3.21,17.36,1,0,5,False,13.1,4,2,8,3.644,78.22,2
116320,1,4,3.453,19.41,3,2,3,False,7.25,6,0,2,3.685,79.89,1
116321,3,4,3.553,13.47,4,0,4,False,11.15,5,1,8,3.799,89.65,2
116322,3,0,2.448,7.25,2,0,4,False,9.42,3,1,5,2.512,68.28,2
116323,3,0,2.176,16.01,4,2,3,True,11.09,7,1,4,2.504,74.23,0
116324,0,3,2.555,6.81,0,1,2,False,13.41,5,0,4,2.948,83.83,2
116325,3,2,3.323,0.0,2,0,3,False,18.17,1,1,6,3.577,81.8,1
116326,4,4,3.613,4.04,4,0,5,False,13.24,4,1,5,3.712,70.28,1
116327,4,3,3.394,7.08,4,1,2,True,6.74,5,0,5,3.556,78.98,2
116328,4,2,3.663,4.56,1,0,3,False,14.75,4,0,4,3.948,100.0,2
116329,1,3,3.44,6.85,3,1,3,False,15.95,5,1,3,3.863,85.97,1
116330,3,3,2.186,17.87,2,1,3,False,7.37,5,1,7,2.104,76.79,2
116331,4,3,3.225,7.98,1,2,3,False,17.21,5,1,7,3.559,82.44,2
116332,1,3,3.629,3.59,4,1,1,False,12.54,4,1,4,3.938,67.48,1
116333,1,3,2.169,6.91,3,2,2,True,22.41,2,1,3,2.633,84.65,1
116334,3,3,2.274,6.11,4,2,3,False,16.86,3,2,3,2.571,69.95,2
116335,1,3,3.069,2.34,0,1,3,False,3.9,3,0,5,3.355,79.46,1
116336,3,0,2.972,0.7,1,1,2,False,13.98,4,1,4,2.973,64.5,2
116337,2,4,3.653,20.3,3,2,1,False,9.79,3,1,4,4.0,76.82,0
116338,2,0,2.276,3.09,1,0,5,True,11.78,4,1,2,2.342,97.63,1
116339,1,0,3.312,4.84,3,2,3,False,14.62,4,0,2,3.69,79.57,0
116340,2,3,3.815,2.92,2,0,3,False,12.37,4,0,3,4.0,82.82,2
116341,4,1,2.534,29.6,1,1,2,True,1.0,9,1,7,2.753,58.14,0
116342,1,3,3.201,0.26,4,1,2,False,14.94,1,1,4,3.528,93.97,2
116343,0,1,3.193,13.09,3,1,2,True,3.34,5,1,4,3.532,58.21,0
116344,1,4,2.804,0.9,3,1,1,False,6.95,2,2,1,2.656,82.93,2
116345,2,3,2.838,2.99,3,0,4,True,16.97,3,1,5,3.055,93.37,1
116346,1,4,2.773,1.47,3,0,3,False,17.68,1,0,6,2.893,68.83,1
116347,2,1,2.727,0.09,0,1,3,True,9.56,3,0,3,2.969,70.72,2
116348,4,3,3.704,2.49,1,0,4,False,12.89,5,1,6,4.0,93.64,2
116349,1,1,3.349,18.99,3,1,1,True,5.0,4,1,8,3.441,100.0,0
116350,4,3,2.1,10.63,0,2,5,True,3.63,3,1,5,2.26,77.58,0
116351,4,4,3.033,1.33,1,2,4,False,7.42,4,1,1,3.122,59.64,1
116352,0,0,3.463,23.14,4,1,1,False,3.04,6,0,5,3.476,84.43,0
116353,4,1,2.922,28.52,1,0,3,False,8.08,7,0,6,3.327,73.49,0
116354,3,2,3.488,20.99,2,1,2,False,9.32,5,1,5,3.463,41.5,2
116355,1,1,3.232,2.55,1,0,3,False,15.75,2,0,5,3.837,95.69,2
116356,3,4,2.993,12.19,0,1,2,True,9.67,3,1,6,3.306,71.44,2
116357,4,0,3.486,18.94,1,1,2,True,4.84,6,0,8,3.45,69.15,2
116358,1,0,3.065,0.22,3,2,1,False,16.14,2,0,1,3.422,72.13,1
116359,2,3,3.486,0.43,4,1,1,False,9.32,2,2,5,3.62,82.42,1
116360,0,0,3.488,0.58,0,0,3,False,13.12,2,1,4,3.574,79.11,1
116361,2,3,3.844,14.6,0,2,3,False,6.73,2,1,4,4.0,92.23,1
116362,4,4,3.8,10.19,3,0,4,False,6.2,3,1,7,3.925,94.85,0
116363,0,2,3.114,7.98,2,1,1,False,14.16,1,0,6,3.724,77.57,0
116364,2,3,3.373,12.43,0,2,5,False,9.36,4,2,5,3.854,63.33,2
116365,4,4,2.263,0.5,1,0,3,False,11.37,4,1,1,2.883,87.72,2
116366,2,4,3.404,4.37,0,2,5,False,4.66,3,1,4,3.54,78.44,1
116367,1,3,2.741,6.6,3,1,3,False,16.82,1,1,4,3.071,88.99,1
116368,4,1,2.844,32.16,1,2,4,False,5.69,6,1,2,2.893,54.76,0
116369,2,4,3.128,7.15,0,1,2,False,14.4,1,0,5,3.3,74.05,1
116370,4,2,2.278,9.66,0,1,2,False,23.82,4,0,6,2.936,65.13,2
116371,1,1,2.517,0.7,3,2,1,False,7.94,4,2,7,2.731,83.83,2
116372,0,3,2.872,4.84,2,2,3,False,20.76,3,0,4,3.207,93.34,2
116373,2,1,2.978,12.52,0,1,3,False,1.32,3,0,2,3.171,76.94,0
116374,2,1,3.873,0.19,3,0,3,False,6.73,3,1,3,3.847,87.56,2
116375,4,1,2.929,4.73,3,0,3,False,4.46,1,0,6,3.054,86.76,2
116376,4,3,3.137,7.05,1,2,5,True,10.15,1,1,3,3.56,63.5,2
116377,4,2,3.509,8.81,4,2,2,False,12.27,5,1,3,3.595,74.31,2
116378,2,0,3.317,21.58,0,0,5,True,1.0,5,1,5,3.182,80.75,0
116379,1,4,3.586,6.31,3,2,3,False,15.03,5,2,7,3.91,83.81,0
116380,3,4,2.98,26.66,2,1,3,False,12.54,5,0,6,2.772,43.66,0
116381,4,0,3.071,16.21,0,0,3,True,17.21,6,0,5,3.309,87.14,2
116382,1,0,3.698,9.26,3,2,3,False,10.1,2,0,6,4.0,95.18,1
116383,1,4,2.914,11.55,0,2,2,False,12.27,4,1,3,3.274,61.77,2
116384,1,0,3.572,22.47,3,0,3,True,10.2,6,1,5,3.706,64.05,0
116385,3,0,3.738,18.24,1,2,1,True,13.53,4,2,9,3.852,73.8,2
116386,4,0,3.161,10.19,1,2,5,False,9.29,4,0,2,3.56,96.77,0
116387,4,4,3.424,11.64,3,1,1,True,5.76,4,1,6,3.714,63.72,2
116388,1,3,3.177,1.08,3,2,1,False,17.48,1,0,6,3.656,84.76,1
116389,2,3,3.091,1.46,0,1,1,False,17.97,2,1,4,3.223,65.9,2
116390,4,1,3.46,6.75,1,2,5,True,18.35,3,1,6,4.0,81.23,2
116391,4,3,3.555,18.84,0,1,2,False,13.09,6,0,5,3.881,87.09,2
116392,2,4,3.301,7.12,4,1,2,False,8.44,4,0,7,3.633,66.12,1
116393,1,3,3.461,3.91,1,0,4,True,2.98,4,1,1,3.86,82.2,0
116394,4,3,3.146,14.18,4,1,1,True,10.63,5,1,8,3.427,66.04,1
116395,2,2,3.336,2.49,2,0,3,False,8.46,2,1,4,3.873,97.12,1
116396,2,3,2.013,2.89,0,1,1,False,14.78,1,1,5,2.245,82.82,1
116397,2,0,3.463,20.74,0,2,2,False,10.94,5,1,1,3.634,69.06,2
116398,3,2,3.791,4.3,0,2,1,False,12.27,1,2,1,3.926,100.0,1
116399,4,2,3.846,6.1,2,1,2,False,19.42,4,1,6,4.0,74.13,1
116400,3,3,3.337,7.03,3,1,2,True,15.02,4,1,5,3.701,68.72,2
116401,1,0,3.008,1.23,1,1,2,False,15.47,2,1,4,3.101,100.0,2
116402,0,0,3.077,2.5,3,1,1,True,14.56,1,2,5,2.887,91.31,2
116403,2,2,2.554,0.71,3,1,1,False,16.87,3,0,4,2.906,74.26,2
116404,2,1,3.659,7.09,3,0,4,False,10.34,1,0,2,3.937,82.7,0
116405,3,0,3.037,5.69,4,2,2,False,15.52,2,1,1,3.066,83.97,1
116406,3,3,3.292,18.09,1,2,2,True,2.75,5,1,2,3.567,90.74,0
116407,4,0,2.319,9.14,0,2,5,False,13.94,5,1,5,2.536,93.39,1
116408,4,0,2.953,9.01,1,0,3,False,19.76,2,0,4,3.41,77.33,1
116409,2,4,2.685,24.22,1,1,1,True,8.53,8,0,7,2.86,61.42,0
116410,3,2,3.52,10.31,4,1,2,True,10.82,5,1,3,3.873,86.75,1
116411,2,3,3.366,4.48,3,0,4,False,13.37,2,1,3,3.481,88.96,1
116412,1,2,2.354,7.28,2,0,3,False,8.38,2,1,1,2.446,70.91,2
116413,1,2,3.276,0.67,1,1,1,True,16.65,4,0,8,3.65,69.87,1
116414,0,4,3.741,8.07,0,1,3,False,17.43,3,1,5,4.0,78.8,0
116415,1,4,2.426,17.18,0,1,2,True,14.17,3,0,6,2.607,67.11,1
116416,2,3,3.811,1.35,0,0,3,True,12.49,3,1,4,3.98,91.39,1
116417,3,0,2.899,15.44,4,2,2,True,5.0,8,0,2,3.352,64.38,2
116418,1,0,3.198,3.7,3,0,5,False,9.78,1,2,5,3.425,84.22,2
116419,1,3,3.25,1.45,4,2,2,False,17.11,4,0,1,3.591,85.31,1
116420,2,1,3.087,1.09,3,1,3,True,19.53,2,2,6,3.555,63.13,1
116421,1,0,3.182,2.43,3,1,3,False,17.2,4,2,4,3.092,77.63,2
116422,4,2,3.285,15.25,3,0,3,False,9.76,4,2,5,3.536,63.3,2
116423,4,4,2.621,0.44,0,0,3,False,12.38,2,2,2,2.813,99.42,1
116424,1,0,3.72,2.85,4,2,1,True,12.52,3,1,3,3.875,71.18,1
116425,1,3,2.733,7.77,3,2,3,True,17.55,2,1,5,2.939,60.91,2
116426,1,2,3.978,15.87,3,0,5,True,9.63,6,0,1,4.0,84.64,2
116427,4,0,3.591,4.14,1,1,2,False,11.09,3,1,3,3.779,88.24,1
116428,1,1,2.545,5.64,4,0,5,True,1.0,1,1,3,2.413,62.09,2
116429,2,2,3.352,10.86,2,1,2,True,7.43,6,1,8,3.614,70.85,2
116430,1,3,2.472,7.13,3,1,2,False,10.54,5,2,1,2.893,56.1,0
116431,4,2,2.442,1.0,1,2,3,False,11.25,3,1,1,2.419,84.64,1
116432,1,0,3.625,0.11,1,2,3,False,18.49,1,2,3,3.764,82.14,1
116433,0,2,3.793,8.0,2,2,4,False,15.05,1,0,3,4.0,89.55,0
116434,4,4,3.335,0.85,1,0,4,False,16.05,3,1,3,3.443,100.0,1
116435,2,4,3.264,13.98,1,2,1,False,11.37,5,2,7,3.322,69.84,0
116436,1,3,3.628,18.37,4,1,3,False,11.11,4,0,7,3.781,78.57,2
116437,1,0,3.229,2.37,3,1,3,False,4.93,1,0,5,3.262,88.21,1
116438,1,4,2.475,1.62,1,0,5,False,13.98,1,2,1,2.892,93.87,2
116439,1,2,3.646,7.82,3,0,3,True,22.59,3,1,4,4.0,100.0,1
116440,2,3,2.484,15.83,2,2,2,True,9.88,5,2,4,2.346,64.56,0
116441,2,2,2.56,11.84,0,0,5,True,4.28,4,1,6,2.545,73.77,1
116442,4,1,2.611,6.78,0,0,3,True,6.72,5,2,4,2.986,79.99,2
116443,4,1,2.892,4.91,4,2,4,False,16.98,5,0,1,3.336,69.09,2
116444,1,1,3.537,6.95,3,1,1,False,2.65,2,0,4,3.719,88.0,0
116445,4,3,2.617,4.03,0,0,4,True,7.83,3,0,2,2.665,63.16,0
116446,3,3,2.0,0.18,4,2,3,False,9.61,2,2,4,2.232,76.33,1
116447,0,0,3.028,16.11,0,2,3,True,9.92,4,0,1,3.221,65.82,2
116448,0,2,2.446,6.72,0,1,2,True,4.56,2,1,6,2.56,88.97,2
116449,3,3,2.741,2.71,4,1,2,True,17.17,5,0,5,3.04,59.61,2
116450,2,4,3.467,15.1,2,0,4,False,17.48,3,2,7,3.339,78.89,0
116451,0,4,2.778,5.38,4,2,3,False,7.46,5,1,1,2.975,85.32,2
116452,4,2,2.645,2.17,0,0,3,False,8.37,4,1,4,2.825,91.54,1
116453,4,1,3.471,1.57,1,2,4,False,14.16,5,2,2,3.973,93.57,2
116454,0,4,3.647,26.2,2,1,2,False,3.15,6,1,3,3.551,54.72,0
116455,4,4,3.217,4.85,1,2,3,False,14.85,3,1,5,3.359,100.0,1
116456,3,3,3.275,4.97,4,0,3,False,20.96,5,0,1,3.5,100.0,2
116457,1,0,1.979,21.87,0,1,2,True,8.88,4,1,3,2.052,67.46,2
116458,0,3,3.783,0.53,0,1,2,False,14.37,3,1,4,4.0,82.07,1
116459,4,3,3.212,3.34,1,1,3,True,3.26,3,1,2,3.28,87.97,2
116460,1,4,3.423,0.11,3,0,4,False,10.03,1,0,6,3.525,78.29,2
116461,4,3,3.006,21.86,1,2,3,True,14.04,5,1,3,3.193,97.43,2
116462,0,4,3.256,1.44,4,2,4,True,9.64,5,0,8,3.157,86.87,1
116463,4,3,3.184,1.69,1,1,3,True,11.47,5,2,5,3.645,78.2,2
116464,1,0,3.426,6.87,0,1,3,False,5.94,1,1,2,3.35,81.75,2
116465,4,2,2.553,2.54,4,1,3,True,17.21,2,1,5,2.708,54.95,2
116466,4,4,3.2,2.86,0,2,3,True,1.79,2,1,2,3.258,50.77,2
116467,2,3,2.152,0.27,0,0,4,True,1.12,5,1,1,2.249,79.34,2
116468,4,3,3.339,4.21,4,0,5,True,18.83,1,2,7,3.879,76.36,1
116469,1,3,3.552,2.18,2,1,1,False,16.36,3,2,3,3.89,82.87,1
116470,4,3,3.646,22.05,1,1,3,True,15.46,4,1,2,3.93,73.75,2
116471,2,3,3.012,12.2,3,0,3,False,1.0,3,2,6,3.193,97.85,0
116472,1,2,3.027,27.49,0,0,3,True,17.48,8,2,8,3.295,80.16,0
116473,4,3,3.599,31.7,4,0,4,True,10.13,8,1,5,3.926,98.45,0
116474,2,0,2.701,0.64,0,1,1,False,6.66,1,0,3,2.774,83.03,2
116475,0,1,2.943,0.08,4,0,4,False,4.51,1,1,5,2.987,83.45,1
116476,4,3,2.119,23.44,0,2,3,True,3.52,3,2,6,2.48,66.49,0
116477,4,1,2.45,23.52,3,0,4,False,12.07,7,1,9,2.978,67.17,0
116478,2,3,2.695,10.87,0,0,5,False,15.92,3,1,8,2.96,75.16,2
116479,2,4,2.441,2.78,0,1,1,True,12.05,4,1,3,2.591,43.46,2
116480,1,4,3.767,6.44,3,2,4,False,5.15,4,0,4,3.85,79.09,2
116481,2,3,3.059,6.21,0,2,4,True,13.38,4,1,6,3.576,80.76,0
116482,0,0,3.121,4.92,0,2,1,False,9.96,4,2,3,3.352,67.96,2
